ID,Urne,QR-Code,Categorie,1 - Bagagerie solidaire dans le 6e arrondissement,2 - Installation de brumisateurs urbains,3 - Ouverture d un Jardin Partage - Rue du Cherche-Midi,4 - Revelation d un petit jardin - Angle Littre-Vaugirard,5 - Des videoprojecteurs interactifs pour les ecoles du 6e,6 - Dotation aux ecoles de solution de fraicheur,7 - Les jardiniers du Jardinet,8 - Creer un espace scenique ouvert a tous publics et styles,9 - Restaurer le patrimoine cultuel et culturel du 6e arrondissement,10 - Un parc d exercice et de detente canin,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 59a965bnd3d331-ce845e-4e09*ye8450-9a965bn965bnb4f3zzzz4bc965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,1,2,novote,novote,2,4,4,1,2,0,1,6
 czz09a965bn0965bn8450-e549a965bn-41e9a965bn-845e965bn9-965bn96db9a965bnb965bn59a965bn9a965bnb                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,1,0,1,0,0,9
 9a965bn5beb944-44f965bn-46c3-9a965bn0db-9f39a965bnd951be5e                     ,numerique,75006,Valide,1,novote,novote,1,4,novote,novote,1,1,novote,5,4,0,0,1,5
 64d845c956-5e55-4fzz9-9a965bn9a965bn9a965bn0-54d1f33c845459a965bn                     ,numerique,75006,Valide,3,4,novote,3,4,4,4,novote,1,3,8,1,0,3,4,2
 c1b65b8451-9a965bn115-4ffb*y6965bnb-fb090e4f0316                     ,numerique,75006,Valide,1,3,1,1,4,1,3,3,2,3,10,4,1,4,1,0
 9a965bndefec39-965bn9965bn4-46fc-845cb1-5db3ezzd8458453d5                     ,numerique,75006,Valide,1,2,2,1,4,3,3,3,3,3,10,2,2,5,1,0
 zt9a965bn5ngjjzjkzmdg1nwu0ztiyzd9a965bn4nzm4zjuzmj9a965bn1ywvlyzy1njzin9a965bn== ,numerique,75006,Valide,1,1,2,2,2,3,2,2,4,4,10,2,5,1,2,0
 zz96165b9a965bn-9a965bn9ef-49d9*y3b0-6965bnb1ec34e904                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 6f4de965bnff-119e-43e3-845dc4-0zzzz845f1163b3zz                     ,numerique,75006,Valide,novote,2,2,1,novote,novote,novote,novote,1,novote,4,2,2,0,0,6
 4e05czzd9-9965bnzzf-4zz41-9a965bnzz40-d61f5zz496d965bn3                     ,numerique,75006,Valide,novote,4,4,novote,1,novote,novote,2,1,1,6,3,1,0,2,4
 zz9a965bn6fc4ef-zzf03-41e965bn-9e965bn5-4845c9a965bn5c694165                     ,numerique,75006,Valide,2,4,1,2,2,2,1,2,3,4,10,2,5,1,2,0
 ntvlzwqwmzblnwuynwuwzjhimzexytq5ywrim965bnu1ngm0mgzmmdc0z9a965bn== ,numerique,75006,Valide,novote,novote,1,novote,1,1,novote,novote,1,novote,4,4,0,0,0,6
 zz6b845845350-1f845845-4965bnezz-8453e845-845b018459965bnc4c10                     ,numerique,75006,Valide,4,4,2,4,1,4,4,4,4,4,10,1,1,0,8,0
 f16zz965bnfe4-16fc-4zz6e*y504-zz9e6965bnbcf040845                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 965bn9a965bn845b69a965bn845e-4zz55-49cc*yefe-9zzb84519c965bn1f9a965bn0                     ,numerique,75006,Valide,2,3,1,4,1,1,2,2,4,4,10,3,3,1,3,0
 c4196f9a965bn965bn-8459a965bn96-49fe*y3c0-38456ecd439a965bnbczz                     ,numerique,75006,Valide,novote,novote,1,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
 d845965bn514eb-10845965bn-4e3e-9a965bn9965bn6-5030fc965bn9b066                     ,numerique,75006,Valide,3,4,4,2,4,4,novote,4,1,3,9,1,1,2,5,1
 c8459a965bn1d39c-3cb845-4zzfc-9zz9a965bn5-ffcd4fzzbzzzz09a965bn                     ,numerique,75006,Valide,4,4,4,4,1,1,4,4,1,3,10,3,0,1,6,0
 9a965bnf965bned08450-3f66-41bf*yb19-19965bn63845e34ezzc                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,2,novote,1,novote,4,3,1,0,0,6
 5c464b965bn9a965bn-44zz1-4fzz1-9a965bnzz965bn845-3cf965bned965bn1bdzz3                     ,numerique,75006,Valide,1,novote,novote,novote,2,1,novote,novote,1,novote,4,3,1,0,0,6
 b9a965bnzzbcb65-845b65-4ccc-9b9a965bn0-3f6845e0d3bb9d                     ,numerique,75006,Valide,2,4,2,novote,novote,novote,novote,4,1,novote,5,1,2,0,2,5
 059a965bnzz64dc-f13b-4bcb-845845b9a965bn-zz54b4zzfd59a965bne1                     ,numerique,75006,Valide,4,3,3,3,4,3,3,4,1,4,10,1,0,5,4,0
 f496bfcb-4ed845-48454f-9a965bnb61-3b845ec8450965bn4fb3                     ,numerique,75006,Valide,3,4,4,4,3,3,4,4,1,4,10,1,0,3,6,0
 9a965bndcd51e9-1495-493965bn-845d5e-c5449zz9b8456fe                     ,numerique,75006,Valide,1,4,4,4,4,4,novote,4,1,4,9,2,0,0,7,1
 54559b50-9a965bn965bn6zz-4965bn33-9a965bnzzb4-9a965bn3c5193df965bnb965bn                     ,numerique,75006,Valide,novote,1,4,novote,3,3,novote,novote,1,4,6,2,0,2,2,4
 343bc39c*yf03-4965bn5zz-9a965bn9965bn845-91ffe34e965bnc845d                     ,numerique,75006,Valide,novote,3,2,novote,3,novote,3,novote,1,4,6,1,1,3,1,4
 9965bn443965bn9a965bn0-e84501-4d0c-9a965bn569a965bn-d0fee6d6zz4de                     ,numerique,75006,Valide,4,4,2,3,3,novote,novote,novote,1,novote,6,1,1,2,2,4
 04b3954zz-dzz16-4f1845-9a965bn149a965bn-5b661314965bn69a965bn845                     ,numerique,75006,Valide,4,4,4,4,1,1,4,4,1,4,10,3,0,0,7,0
 dc4dc66965bn-845965bn845845-459a965bn4-9965bn16-19a965bndzz39a965bn965bn39czzd                     ,numerique,75006,Valide,3,4,2,2,4,3,3,2,1,3,10,1,3,4,2,0
 06zzdzz31f-3zz8451-40bd-8454f845-9a965bn46319a965bn9a965bn5d59a965bn3                     ,numerique,75006,Valide,4,4,4,novote,4,4,novote,4,1,4,8,1,0,0,7,2
 49dzz90fc-6b3c-40zz6-9a965bn5d965bn-e965bn965bn4dzz08451zz16                     ,numerique,75006,Valide,4,4,4,4,4,4,4,4,1,4,10,1,0,0,9,0
 6d9965bn6965bn9a965bne-6zzezz-48454zz*y654-63f3965bn6bf1zz6d                     ,numerique,75006,Valide,2,4,2,2,4,3,3,1,2,4,10,1,4,2,3,0
 06f845965bn8456c-ced5-4b4845*y48459-965bnzz108459a965bnzzfb9dzz                     ,numerique,75006,Valide,4,4,4,4,1,4,1,4,4,4,10,2,0,0,8,0
 9a965bn1zzd59a965bn9a965bn5-40f6-43845845-8451845d-zzzzc096zz6f8455965bn                     ,numerique,75006,Valide,novote,4,2,2,3,novote,novote,novote,1,novote,5,1,2,1,1,5
 50049a965bnzzd5-4f6845-4133-845zz45-zzff9a965bnd59a965bn95de9a965bn                     ,numerique,75006,Valide,novote,4,4,novote,4,novote,novote,novote,1,novote,4,1,0,0,3,6
 8451965bnb3cff-91c9a965bn-4f4965bn-8459965bnb-15zz845845zz965bncf5f9                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 06d3c3c965bn-czz8459-4bed*y3b3-09a965bn15zz636965bn49a965bnb                     ,numerique,75006,Valide,1,1,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
 18450965bn18458450-484561-4d09a965bn*yb845zz-ezz919a965bnzz5cbf01                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,4,1,novote,2,1,0,0,1,8
 dbe4c36b-09a965bndf-4cb4-8455c6-0965bn1845c03deb33                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 845b3eczzzz3-6965bn01-4f40-845bcd*y965bn84554zzf5d9a965bn6b                     ,numerique,75006,Valide,novote,1,novote,novote,1,novote,novote,novote,2,3,4,2,1,1,0,6
 zz11ce45b-965bn1fzz-4b6845-84514zz-3e845b1344f49a965bnb                     ,numerique,75006,Valide,4,2,novote,novote,novote,novote,1,novote,1,novote,4,2,1,0,1,6
 otvlnme965bnzmjmmduwnzk5zme0njfjzwrlmde1nj9a965bnyyzrhm965bny0mwq0m9a965bn== ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 1845084513f1-e0de-405d-8456965bnc-9c5dbdzzfe49a965bn3                     ,numerique,75006,Valide,novote,novote,4,2,novote,3,novote,novote,1,novote,4,1,1,1,1,6
 zz965bn0d845cdzz-0d3845-4ffzz-845zz845965bn-d0zz9a965bnd9f5965bnef1                     ,numerique,75006,Valide,1,novote,1,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,6
 8453965bn8456e9965bn-965bnc09-46965bn845*yb53-d0684563e84536c9                     ,numerique,75006,Valide,4,4,3,1,4,2,3,4,1,4,10,2,1,2,5,0
 1965bnd6e335-0b5845-4d44-845e965bn965bn-6965bn0c6e349a965bn550                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 zz54b514e-8456cb-43c4-8459a965bn6b-99984594zz196b5                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 965bn5f6c4d6-4965bn60-49a965bn965bn845*y9a965bnb3-9e606dc484548459                     ,numerique,75006,Valide,novote,1,novote,novote,novote,1,novote,1,1,novote,4,4,0,0,0,6
 zdrkmgvhzdvjymi1m965bneymd9a965bn965bnyjk4mmq0md9a965bnyot9a965bn3m965bnyymjgzyjizoq== ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 c0zzd9f00*y06c-49a965bncb-9a965bn9bf-4965bn965bnc9a965bnc94f10f                     ,numerique,75006,Valide,novote,novote,novote,2,novote,novote,novote,novote,1,novote,2,1,1,0,0,8
 nzu4zddhmjkxztu3zmfiytu4nzbmnwjly965bni4yze4yje3yzc965bnnzfio9a965bn== ,numerique,75006,Valide,2,3,2,2,3,1,3,3,2,3,10,1,4,5,0,0
 ezz0e8451b9-cf9zz-4b96-9394-9zze9a965bn8454d5ebdzz                     ,numerique,75006,Valide,1,novote,novote,novote,1,1,novote,1,4,novote,5,4,0,0,1,5
 4ezzc9c6zz-5566-484599-8459a965bn5b-4965bn9a965bn5e3965bnce965bned                     ,numerique,75006,Valide,4,4,1,1,1,1,3,1,1,4,10,6,0,1,3,0
 84500ec5c1-d9e0-45zz9*yeb3-99a965bn965bn8459a965bn5ee09d5                     ,numerique,75006,Valide,3,2,1,3,4,2,2,3,2,2,10,1,5,3,1,0
 6464656d-1b6b-4d9a965bnd*ybdd*y965bn599d9bc30965bn                     ,numerique,75006,Valide,novote,1,1,1,1,1,1,1,1,1,9,9,0,0,0,1
 c34ezz104-cf6845-40db-9a965bnff965bn-9a965bn845zz6f9a965bn9c6599a965bn                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 4c1bb96d-58455d-4d14-9a965bn4e9-8450b9a965bnzz8459a965bnc9a965bn90b                     ,numerique,75006,Valide,novote,novote,novote,1,1,novote,1,1,1,1,6,6,0,0,0,4
 49a965bn55e8459a965bnb-84513845-4115-8451dzz-fd965bn9a965bnzz49a965bnf10d9                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 49a965bnfd965bn19f-965bnebc-446b-9a965bnd99a965bn-f60ed0bcee9a965bne                     ,numerique,75006,Valide,1,4,3,3,4,novote,2,2,1,2,9,2,3,2,2,1
 ywexogmxndu965bnognimjm3nmqzymjhzdjlzwnmyzk3ztljm965bni965bnnz9a965bnzm9a965bn== ,numerique,75006,Valide,2,4,novote,3,novote,novote,novote,novote,1,novote,4,1,1,1,1,6
 odjkogu3zjkwymjjmjbkogfhnwniot9a965bnxmz9a965bnyzjywmje5mjvmnmm0ng== ,numerique,75006,Valide,1,3,1,1,3,3,1,2,3,3,10,4,1,5,0,0
 845d965bn9a965bncc9a965bn5-965bnb69-415845-9a965bn06b-49a965bn4zzfzz9zze84510                     ,numerique,75006,Valide,1,novote,novote,novote,novote,novote,novote,1,1,novote,3,3,0,0,0,7
 965bn19845de1b-8455c9a965bn-4506-845fzz9-e4b4zz9c984516f                     ,numerique,75006,Valide,novote,novote,novote,novote,3,novote,novote,1,2,4,4,1,1,1,1,6
 edf34zz16-49a965bn95-49e0-9a965bn5965bnd-d84584539fcb84548459a965bn                     ,numerique,75006,Valide,2,4,novote,novote,2,4,1,4,1,2,8,2,3,0,3,2
 c39a965bn8454945*y0f5-4dd4-8451c845-d965bnbc908451e845ff                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 zz50b3e4zz-3zzfe-4b8455-99e6-965bn666939a965bn965bndf9a965bn965bn                     ,numerique,75006,Valide,2,novote,novote,novote,3,novote,novote,novote,1,4,4,1,1,1,1,6
 c0965bn11965bnd3-51db-431e-9a965bnee0-zz5d55fdc10dc                     ,numerique,75006,Valide,3,novote,2,novote,2,novote,novote,novote,1,novote,4,1,2,1,0,6
 yzvjmtjizjvjmzi1ntg1m965bnqxzdhiymezmtqwmdizytg5mmvjy965bnzlng== ,numerique,75006,Valide,2,2,3,3,1,2,1,1,2,4,10,3,4,2,1,0
 0de0ddc9a965bn-6eb0-45e3-9a965bn39a965bn9a965bn-3b4f8454zz15564                     ,numerique,75006,Valide,novote,novote,2,2,novote,novote,novote,novote,1,novote,3,1,2,0,0,7
 ecc43355-9d8451-4e69-9a965bn9bb-965bnzz4f4569fbf845                     ,numerique,75006,Valide,2,novote,novote,2,novote,2,novote,novote,1,novote,4,1,3,0,0,6
 ed46dc45-0441-4f0f-9a965bn13845-845556f9ezz1be845                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,2,2,3,1,2,0,0,7
 eb9a965bn4e934-5b90-4313-9a965bn5ef-c30118450df845e0                     ,numerique,75006,Valide,novote,novote,3,novote,1,novote,3,novote,3,3,5,1,0,4,0,5
 59a965bnd1c1e845-c0965bn6-435d-9a965bn01e-9a965bnd55b965bnd3339a965bn6                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 zzd965bn09a965bn9a965bn53-965bnded-49ezz*y3c6-1zz6965bn19a965bn40e5zz4                     ,numerique,75006,Valide,4,novote,novote,4,1,novote,novote,4,3,novote,5,1,0,1,3,5
 04019f3f-3965bnc6-469b*y5f965bn-41e5fzz8454d965bn16                     ,numerique,75006,Valide,4,4,4,4,4,2,3,4,4,4,10,0,1,1,8,0
 f9ed9a965bn965bn965bne-109845-4131*ybbzz-f5zzeebcc3zz1d                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 5e99a965bn1b3965bn-965bn09a965bnzz-44965bn9a965bn-9a965bn965bn965bn965bn-0d84509czzb11ff                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 e69a965bnfe169a965bn-5134-4ffd-845b8450-845c0d51608458459a965bn9a965bn                     ,numerique,75006,Valide,1,2,3,2,1,1,3,2,1,3,10,4,3,3,0,0
 cb900c33-49965bn965bn-49a965bn93-9a965bnzz9a965bn6-04e4c909e1965bnd                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 8453czz13b4-845169a965bn-4cf3*y5f3-6cd3965bnf9396fb                     ,numerique,75006,Valide,4,4,4,2,4,novote,novote,novote,1,novote,6,1,1,0,4,4
 61845965bn99a965bncc-113f-4e45-9991-9965bnd69b8459845zz95                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,2,2,4,4,1,2,0,1,6
 ff5b3c59-c309a965bn-4e90*yee0-e965bn93965bnd3b965bnf845b                     ,numerique,75006,Valide,2,novote,novote,2,2,novote,novote,novote,1,novote,4,1,3,0,0,6
 9845984596bc-91bzz-45f5-9e4d-965bncb48450f1c1ee                     ,numerique,75006,Valide,1,novote,novote,novote,3,novote,novote,2,1,novote,4,2,1,1,0,6
 965bnzzec5bff-c99845-49a965bn1d-845c59-5419cf845bd9a965bn01                     ,numerique,75006,Valide,novote,novote,3,novote,novote,novote,2,novote,1,2,4,1,2,1,0,6
 4965bn0e845c9a965bn4-1091-499a965bnzz-94845zz-84519845518451965bn9a965bn0b                     ,numerique,75006,Valide,2,4,1,1,4,3,2,3,3,1,10,3,2,3,2,0
 9a965bn39a965bn6b9a965bn9a965bnzz-3965bncd-4199a965bn-8458451965bn-965bn60d965bn5zzzzf03965bn                     ,numerique,75006,Valide,novote,novote,1,novote,novote,novote,novote,novote,1,novote,2,2,0,0,0,8
 9a965bnbe6e965bnc5-563b-494f-9ed1-fbb845965bn9a965bnf3zze965bnb                     ,numerique,75006,Valide,1,novote,1,1,novote,novote,novote,1,2,novote,5,4,1,0,0,5
 ezz9965bne965bnf6*y3fc-4965bn44-9a965bn53zz*yb60f608450bzz3                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 6845c9a965bn48459a965bnzz-1bzz0-430c-9a965bn43zz-dzzb959a965bn094d49                     ,numerique,75006,Valide,4,1,1,2,3,4,4,3,2,4,10,2,2,2,4,0
 zzdzz39a965bn965bnc9-zz8455c-4zz9a965bn845*y9a965bn06-56czz33e1fd1d                     ,numerique,75006,Valide,4,4,1,1,4,3,2,2,1,4,10,3,2,1,4,0
 fb0ef6f965bn-965bn39zz-4cc9-845d4f-ddeb6965bnf845951e                     ,numerique,75006,Valide,3,3,1,1,novote,2,1,novote,2,3,8,3,2,3,0,2
 f1d3150d-684500-41ed-9499a965bn-zz845zzd8459c84539a965bn845zz                     ,numerique,75006,Valide,4,novote,novote,novote,novote,novote,novote,1,4,4,4,1,0,0,3,6
 4151c443-39a965bn53-465c-9a965bn903-9a965bn1d15eb9a965bn04zzzz                     ,numerique,75006,Valide,novote,4,novote,novote,novote,2,2,novote,1,novote,4,1,2,0,1,6
 1zz19a965bnb33965bn-9a965bnzz09-4dd6*yd53-9d9a965bn845059a965bnzz9f09                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 f9a965bn40639a965bnc-zz966-4965bn69a965bn-845b9a965bn4-4d09d9950f10                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 d9a965bn5edzz49-cde4-4965bn845f-9a965bnec4-845bbf6zzcbezz6965bn                     ,numerique,75006,Valide,2,4,novote,2,novote,4,2,4,1,4,8,1,3,0,4,2
 4845845zz3c6845-0965bn0c-460965bn-845fe4-8459a965bnd419a965bn51e845fe                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 4c1ce46c-384535-4ce9a965bn-9a965bn15845-c9a965bn9a965bn451845e48456zz                     ,numerique,75006,Valide,4,4,4,4,4,3,4,4,1,4,10,1,0,1,8,0
 b0b965bn669965bn-6499a965bn-4zz0965bn-845zzb9a965bn-8453c09a965bnzzf49a965bn094                     ,numerique,75006,Valide,3,novote,novote,1,novote,1,4,novote,novote,4,5,2,0,1,2,5
 eb34605845*y965bn965bne-4df1-9c8455-5f4b9a965bn61965bnc96e                     ,numerique,75006,Valide,novote,4,novote,novote,1,novote,1,novote,novote,4,4,2,0,0,2,6
 0b845c965bndb845-d95965bn-4b845e-95b1*yc84584559a965bn965bn8450e1zz                     ,numerique,75006,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,8
 e69dd96845*y8455zz-4439a965bn-9609a965bn-0fzz63965bnzzb69a965bn8459                     ,numerique,75006,Valide,novote,novote,3,novote,novote,novote,novote,novote,novote,4,2,0,0,1,1,8
 f34zz965bn6zz9-184509a965bn-46ed-8455ce-de39a965bnbzz4ezz40d                     ,numerique,75006,Valide,novote,novote,novote,3,1,2,novote,4,novote,2,5,1,2,1,1,5
 y965bniymwzjmzzkztg4njy965bnzgvkmmmwyzhkyzm3yjq965bnndbiy965bnuyzdvko9a965bn== ,numerique,75006,Valide,novote,novote,1,1,2,2,novote,novote,novote,4,5,2,2,0,1,5
 m965bny5y965bnm0njblnjrmyte5nzfimwmwyzy3mde1zjfimwy0n965bnm4nguymq== ,numerique,75006,Valide,3,4,novote,2,3,3,3,novote,novote,4,7,0,1,4,2,3
 4b6bde8459a965bn-94f9a965bn-4fd845*y845d5-cb965bnfe9a965bnf9a965bn965bndef                     ,numerique,75006,Valide,novote,4,1,novote,4,novote,2,novote,novote,4,5,1,1,0,3,5
 c538459a965bn9a965bnd965bn-90zz5-4510-9a965bn695-e1fddee41f4c                     ,numerique,75006,Valide,novote,4,novote,novote,1,novote,1,novote,novote,4,4,2,0,0,2,6
 f845zz9a965bn8459a965bndc-68451d-4011-9a965bnbd6-f03zz845d0845845dbe                     ,numerique,75006,Valide,novote,4,3,1,1,novote,4,4,novote,4,7,2,0,1,4,3
 9a965bnfe01e4b-9a965bnc965bnc-48450e-9ded*y965bncezz30dzzzz55                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,9
 d5c339a965bned-ef9a965bn9-46cb-9a965bn00c-0e965bn13ef09333                     ,numerique,75006,Valide,4,4,2,novote,4,4,novote,2,novote,1,7,1,2,0,4,3
 f8450053965bne-c0de-4919*y68454-czz3660f0bf8450                     ,numerique,75006,Valide,4,4,4,4,4,novote,novote,1,novote,4,7,1,0,0,6,3
 306d93db-965bn01d-40zz4-9a965bnb6c-c15161e019dd                     ,numerique,75006,Valide,novote,4,novote,2,1,novote,novote,novote,novote,4,4,1,1,0,2,6
 965bnbzzb965bnb8454-039d-49a965bnzzzz-9a965bn965bnc965bn-8454eef10fc3db                     ,numerique,75006,Valide,2,novote,2,1,4,novote,novote,novote,novote,4,5,1,2,0,2,5
 9965bnb684561d-fe965bn9a965bn-41e4*y965bn6f-965bn3e965bn039a965bn9d9df                     ,numerique,75006,Valide,novote,1,2,3,1,1,1,novote,novote,4,7,4,1,1,1,3
 9a965bn4e9a965bn965bnzzb1*y1ed-4zz5b*y555-c6845ezzec965bnd8453b                     ,numerique,75006,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,6
 cfdzz0c51-1d59-454f*y39a965bn4-e9845bdzzzz84515f965bn                     ,numerique,75006,Valide,1,novote,novote,1,novote,2,novote,novote,novote,2,4,2,2,0,0,6
 41f965bn9a965bne40-e50b-4czzc*ybzz1-9965bn6ezz0669a965bn965bn41                     ,numerique,75006,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,2,2,1,1,0,0,8
 zz1zz965bnzze60-3545-433845-99c1-zzzz16e413b99a965bn9a965bn                     ,numerique,75006,Valide,novote,2,novote,novote,1,2,novote,novote,novote,4,4,1,2,0,1,6
 0zzzz0bf9a965bnd-3f51-45bzz-9a965bnde845-9c69a965bndd6b908459                     ,numerique,75006,Valide,novote,novote,2,2,1,novote,novote,2,novote,4,5,1,3,0,1,5
 965bn965bncf9a965bnzzdc-0fc6-4zz5965bn-9zz9a965bnzz*y994f0845efc5965bn                     ,numerique,75006,Valide,1,novote,1,1,novote,novote,novote,novote,novote,2,4,3,1,0,0,6
 9a965bn8459a965bn04b6965bn-0fce-49a965bndf*y533-f5b64zzef8459a965bn36                     ,numerique,75006,Valide,2,1,novote,novote,novote,1,novote,1,novote,3,5,3,1,1,0,5
 3845f965bn965bn6czz-0591-4be3*yc54-6fb6ee965bne1zzf845                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,novote,1,novote,1,4,4,0,0,0,6
 44b666f0-9a965bne965bnzz-4df9-84518453-3bf965bn9fcd39a965bn33                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,1,0,0,0,1,9
 ee9bzzbe9a965bn-65b4-411c-99a965bn0f-9a965bn8450f096845ebc3                     ,numerique,75006,Valide,novote,novote,1,1,1,1,novote,novote,novote,4,5,4,0,0,1,5
 965bn149a965bnc8450zz-e96f-484559*yc64-5653d845zz15e45                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,1,novote,4,2,1,0,0,1,8
 5965bn845845496e-965bn059a965bn-4dbd-9a965bn9a965bncd-9c6315zz965bn3d965bnb                     ,numerique,75006,Valide,novote,4,1,1,novote,4,2,2,novote,4,7,2,2,0,3,3
 845c9a965bnd5dzz1-965bn5d6-4cd6-8456zzf-1c3965bn9a965bnzz1965bnzz356                     ,numerique,75006,Valide,1,novote,1,1,1,1,2,1,novote,4,8,6,1,0,1,2
 ytdknjlln965bnuwn965bni0ztu3ogjizgqxowjjotuxmznmnje965bnymq1zjiwnq== ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,9
 d5b0168455-903f-408456*yfef-1965bn606845e0965bnfbe                     ,numerique,75006,Valide,novote,novote,2,novote,novote,2,2,1,novote,2,5,1,4,0,0,5
 11b6db4f-dzzfb-4de1*ye6f-9a965bn6de6965bnzz6ebe5                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,2,novote,novote,1,4,3,1,0,0,6
 96b4efdc-1e34-4b43-9a965bn4965bn4-845cfe68458453bdeb                     ,numerique,75006,Valide,1,novote,1,novote,novote,novote,novote,1,novote,2,4,3,1,0,0,6
 9a965bncc65zz34-45fe-4994-9a965bndc9-9dee961118459b                     ,numerique,75006,Valide,novote,novote,2,2,2,novote,novote,novote,novote,1,4,1,3,0,0,6
 9d9845dd965bne-9a965bn1czz-40zzf-9965bn93-94e90bff6965bn8456                     ,numerique,75006,Valide,novote,novote,2,1,novote,novote,3,novote,novote,1,4,2,1,1,0,6
 965bn035b65d-845d95-49a965bn91-845zz15-9a965bn9f50c9a965bn4fc61                     ,numerique,75006,Valide,4,novote,2,2,novote,2,2,novote,novote,4,6,0,4,0,2,4
 d43061zz4-cdbe-49zz845-8451zz9a965bn-zze5f9a965bnzz845e51c0                     ,numerique,75006,Valide,1,novote,1,1,novote,novote,1,1,novote,1,6,6,0,0,0,4
 9a965bnf36cbb1-dfbe-4ed965bn-99a965bn5845-0c3f16b0d84594                     ,numerique,75006,Valide,novote,2,novote,novote,1,2,novote,novote,novote,3,4,1,2,1,0,6
 14zz1965bn039-965bn591-4459a965bn*y9a965bnzzzz-0965bnbd0e33845b965bnf                     ,numerique,75006,Valide,novote,novote,2,novote,1,1,2,1,novote,1,6,4,2,0,0,4
 c3413c05-845bbf-49a965bn33-845460-4zzf965bn9a965bne845c84584549                     ,numerique,75006,Valide,1,1,novote,novote,1,1,novote,novote,novote,1,5,5,0,0,0,5
 9a965bn0ed1965bn51-44e4-4db0-845eb9a965bn-59845965bn138454965bn653                     ,numerique,75006,Valide,1,novote,4,novote,4,1,novote,4,novote,4,6,2,0,0,4,4
